"Label (Grouping)","Total:","Total:!!Car, truck, or van:","Total:!!Car, truck, or van:!!Drove alone","Total:!!Car, truck, or van:!!Carpooled:","Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Total:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Total:!!Public transportation (excluding taxicab):","Total:!!Public transportation (excluding taxicab):!!Bus","Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Total:!!Public transportation (excluding taxicab):!!Ferryboat","Total:!!Bicycle","Total:!!Walked","Total:!!Taxicab, motorcycle, or other means","Total:!!Worked from home","Total:!!Male:","Total:!!Male:!!Car, truck, or van:","Total:!!Male:!!Car, truck, or van:!!Drove alone","Total:!!Male:!!Car, truck, or van:!!Carpooled:","Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Total:!!Male:!!Public transportation (excluding taxicab):","Total:!!Male:!!Public transportation (excluding taxicab):!!Bus","Total:!!Male:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Total:!!Male:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Total:!!Male:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Total:!!Male:!!Public transportation (excluding taxicab):!!Ferryboat","Total:!!Male:!!Bicycle","Total:!!Male:!!Walked","Total:!!Male:!!Taxicab, motorcycle, or other means","Total:!!Male:!!Worked from home","Total:!!Female:","Total:!!Female:!!Car, truck, or van:","Total:!!Female:!!Car, truck, or van:!!Drove alone","Total:!!Female:!!Car, truck, or van:!!Carpooled:","Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Total:!!Female:!!Public transportation (excluding taxicab):","Total:!!Female:!!Public transportation (excluding taxicab):!!Bus","Total:!!Female:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Total:!!Female:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Total:!!Female:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Total:!!Female:!!Public transportation (excluding taxicab):!!Ferryboat","Total:!!Female:!!Bicycle","Total:!!Female:!!Walked","Total:!!Female:!!Taxicab, motorcycle, or other means","Total:!!Female:!!Worked from home"
"Atlantic City-Hammonton, NJ Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","122,536","104,046","93,444","10,602","8,230","1,199","1,173","5,498","5,052","70","200","152","24","498","4,536","2,359","5,599","62,649","53,544","48,114","5,430","4,181","505","744","2,788","2,584","41","110","29","24","307","2,423","1,085","2,502","59,887","50,502","45,330","5,172","4,049","694","429","2,710","2,468","29","90","123","0","191","2,113","1,274","3,097"
"    Margin of Error","±1,960","±2,226","±2,332","±1,111","±999","±345","±391","±662","±633","±63","±85","±173","±38","±184","±613","±522","±734","±1,264","±1,322","±1,351","±680","±584","±152","±270","±508","±503","±56","±55","±43","±38","±161","±422","±323","±354","±1,293","±1,404","±1,530","±664","±602","±289","±197","±418","±361","±31","±63","±169","±30","±109","±439","±322","±571"
"Auburn-Opelika, AL Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","74,480","68,155","61,846","6,309","5,034","918","357","466","452","0","0","0","14","215","1,708","604","3,332","38,992","35,872","32,836","3,036","2,491","289","256","268","268","0","0","0","0","157","609","506","1,580","35,488","32,283","29,010","3,273","2,543","629","101","198","184","0","0","0","14","58","1,099","98","1,752"
"    Margin of Error","±1,435","±1,425","±1,600","±878","±853","±267","±211","±251","±247","±29","±29","±29","±23","±119","±335","±258","±517","±1,030","±1,023","±1,079","±699","±662","±149","±170","±195","±195","±29","±29","±29","±29","±109","±263","±231","±418","±1,048","±972","±1,043","±425","±421","±217","±78","±113","±109","±29","±29","±29","±23","±45","±275","±89","±381"
"Augusta-Richmond County, GA-SC Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","264,277","241,600","218,260","23,340","17,783","3,356","2,201","1,929","1,818","0","43","0","68","367","3,717","4,269","12,395","136,527","124,535","111,696","12,839","10,012","1,494","1,333","1,388","1,311","0","43","0","34","304","2,477","2,238","5,585","127,750","117,065","106,564","10,501","7,771","1,862","868","541","507","0","0","0","34","63","1,240","2,031","6,810"
"    Margin of Error","±2,862","±2,991","±3,183","±1,445","±1,424","±626","±338","±479","±460","±29","±48","±29","±72","±208","±610","±644","±1,213","±2,126","±2,343","±2,410","±1,126","±1,046","±460","±321","±417","±394","±29","±48","±29","±46","±186","±511","±456","±778","±2,399","±2,439","±2,408","±886","±838","±369","±191","±171","±163","±29","±29","±29","±54","±77","±249","±508","±828"
"Austin-Round Rock-Georgetown, TX Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","1,148,177","941,059","839,586","101,473","77,091","14,716","9,666","19,572","17,553","606","1,138","187","88","7,899","21,988","13,948","143,711","625,372","509,488","454,549","54,939","40,853","7,826","6,260","11,319","10,006","376","804","97","36","5,661","13,227","9,356","76,321","522,805","431,571","385,037","46,534","36,238","6,890","3,406","8,253","7,547","230","334","90","52","2,238","8,761","4,592","67,390"
"    Margin of Error","±5,479","±5,605","±5,737","±3,487","±2,843","±2,061","±1,197","±1,342","±1,301","±193","±251","±96","±45","±859","±1,566","±1,255","±3,932","±3,616","±3,491","±3,609","±1,916","±1,805","±1,053","±968","±861","±845","±149","±217","±59","±27","±707","±1,152","±947","±2,600","±4,060","±4,092","±4,035","±2,323","±1,784","±1,368","±495","±943","±938","±116","±127","±75","±38","±423","±972","±634","±2,836"
"Bakersfield, CA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","339,931","313,924","272,448","41,476","27,026","7,292","7,158","2,266","2,146","41","45","0","34","925","3,680","3,774","15,362","191,927","179,117","156,729","22,388","14,280","4,259","3,849","842","775","14","21","0","32","694","1,917","2,559","6,798","148,004","134,807","115,719","19,088","12,746","3,033","3,309","1,424","1,371","27","24","0","2","231","1,763","1,215","8,564"
"    Margin of Error","±3,542","±3,357","±3,507","±2,303","±1,840","±759","±1,121","±421","±422","±47","±41","±31","±43","±241","±482","±625","±1,632","±2,332","±2,386","±2,269","±1,401","±1,128","±547","±738","±221","±219","±20","±23","±31","±42","±215","±336","±505","±970","±2,268","±2,138","±2,417","±1,550","±1,368","±460","±619","±360","±362","±41","±34","±31","±9","±106","±331","±247","±1,094"
"Baltimore-Columbia-Towson, MD Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","1,405,089","1,159,966","1,049,436","110,530","86,771","13,844","9,915","80,190","54,190","12,041","12,302","1,294","363","3,682","33,372","17,542","110,337","713,335","593,881","540,725","53,156","41,489","6,278","5,389","39,149","25,503","5,617","7,176","661","192","2,651","17,544","9,618","50,492","691,754","566,085","508,711","57,374","45,282","7,566","4,526","41,041","28,687","6,424","5,126","633","171","1,031","15,828","7,924","59,845"
"    Margin of Error","±5,034","±6,190","±6,608","±3,132","±2,776","±1,255","±1,020","±2,451","±1,839","±1,093","±1,013","±242","±129","±393","±1,883","±1,393","±3,120","±3,403","±4,306","±4,354","±1,974","±1,695","±717","±752","±1,544","±1,391","±615","±740","±190","±93","±303","±1,486","±1,026","±2,074","±3,542","±3,774","±4,136","±2,291","±1,931","±885","±657","±1,718","±1,319","±795","±659","±202","±68","±225","±1,017","±844","±1,819"
"Bangor, ME Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","72,067","63,618","57,245","6,373","5,043","832","498","302","292","10","0","0","0","191","2,511","902","4,543","36,885","32,599","29,611","2,988","2,391","275","322","121","111","10","0","0","0","165","1,456","615","1,929","35,182","31,019","27,634","3,385","2,652","557","176","181","181","0","0","0","0","26","1,055","287","2,614"
"    Margin of Error","±1,251","±1,321","±1,358","±611","±606","±222","±143","±128","±127","±15","±26","±26","±26","±95","±317","±220","±730","±803","±802","±787","±358","±348","±93","±102","±94","±92","±15","±26","±26","±26","±79","±232","±182","±438","±792","±912","±959","±430","±401","±191","±77","±84","±84","±26","±26","±26","±26","±30","±256","±131","±462"
"Barnstable Town, MA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","103,882","88,831","80,962","7,869","6,573","950","346","1,316","711","170","79","27","329","473","2,382","1,066","9,814","52,490","44,238","39,921","4,317","3,505","545","267","733","369","80","39","27","218","366","1,398","848","4,907","51,392","44,593","41,041","3,552","3,068","405","79","583","342","90","40","0","111","107","984","218","4,907"
"    Margin of Error","±1,409","±1,508","±1,543","±736","±709","±258","±132","±253","±210","±97","±46","±35","±140","±156","±328","±376","±828","±868","±949","±965","±545","±483","±197","±109","±195","±143","±49","±35","±35","±117","±141","±233","±351","±520","±920","±995","±1,035","±467","±467","±128","±51","±157","±128","±62","±31","±31","±72","±69","±216","±84","±594"
"Baton Rouge, LA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","392,376","363,566","330,452","33,114","24,187","5,257","3,670","2,871","2,771","34","0","39","27","1,225","5,937","3,762","15,015","202,170","187,397","171,106","16,291","11,939","2,354","1,998","1,165","1,092","34","0","12","27","986","3,220","2,686","6,716","190,206","176,169","159,346","16,823","12,248","2,903","1,672","1,706","1,679","0","0","27","0","239","2,717","1,076","8,299"
"    Margin of Error","±4,053","±3,898","±4,215","±1,922","±1,885","±790","±798","±464","±477","±57","±32","±45","±31","±496","±801","±641","±1,473","±2,707","±2,547","±2,640","±1,199","±1,222","±482","±491","±294","±302","±57","±32","±19","±31","±461","±575","±558","±826","±3,039","±3,131","±3,313","±1,297","±1,137","±627","±466","±358","±352","±32","±32","±40","±32","±163","±474","±288","±1,108"
"Battle Creek, MI Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","58,308","52,759","47,612","5,147","4,109","670","368","630","602","6","0","0","22","250","1,699","637","2,333","29,794","26,706","24,304","2,402","1,971","259","172","402","396","0","0","0","6","168","893","412","1,213","28,514","26,053","23,308","2,745","2,138","411","196","228","206","6","0","0","16","82","806","225","1,120"
"    Margin of Error","±1,013","±1,036","±1,088","±538","±490","±218","±127","±180","±184","±9","±26","±26","±24","±115","±307","±205","±391","±775","±717","±683","±329","±289","±111","±79","±148","±147","±26","±26","±26","±10","±90","±180","±158","±251","±644","±702","±763","±368","±333","±172","±80","±109","±107","±9","±26","±26","±22","±73","±210","±141","±233"
"Bay City, MI Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","45,862","41,840","38,835","3,005","2,327","346","332","254","254","0","0","0","0","405","759","328","2,276","23,694","21,600","20,005","1,595","1,235","207","153","123","123","0","0","0","0","315","486","247","923","22,168","20,240","18,830","1,410","1,092","139","179","131","131","0","0","0","0","90","273","81","1,353"
"    Margin of Error","±941","±872","±972","±409","±390","±110","±125","±125","±125","±26","±26","±26","±26","±193","±206","±114","±414","±659","±611","±640","±250","±256","±72","±73","±72","±72","±26","±26","±26","±26","±162","±167","±109","±233","±617","±655","±725","±266","±246","±66","±100","±98","±98","±26","±26","±26","±26","±103","±105","±47","±335"
"Beaumont-Port Arthur, TX Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","163,042","155,982","142,846","13,136","9,746","1,944","1,446","748","698","14","0","36","0","84","1,232","1,473","3,523","88,527","85,066","77,872","7,194","5,396","958","840","408","376","14","0","18","0","15","667","843","1,528","74,515","70,916","64,974","5,942","4,350","986","606","340","322","0","0","18","0","69","565","630","1,995"
"    Margin of Error","±2,608","±2,665","±2,863","±1,175","±944","±431","±496","±231","±224","±22","±33","±59","±33","±63","±244","±326","±459","±1,962","±1,991","±2,060","±743","±593","±288","±336","±155","±152","±22","±33","±30","±33","±20","±182","±269","±348","±1,589","±1,556","±1,531","±839","±695","±281","±227","±123","±118","±33","±33","±30","±33","±60","±147","±193","±388"
"Beckley, WV Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","43,126","39,665","35,474","4,191","3,595","324","272","60","60","0","0","0","0","20","1,054","522","1,805","22,597","20,917","18,797","2,120","1,786","170","164","36","36","0","0","0","0","20","576","240","808","20,529","18,748","16,677","2,071","1,809","154","108","24","24","0","0","0","0","0","478","282","997"
"    Margin of Error","±1,211","±1,195","±1,264","±569","±533","±181","±186","±43","±43","±29","±29","±29","±29","±28","±238","±186","±440","±866","±938","±932","±340","±308","±128","±126","±30","±30","±29","±29","±29","±29","±28","±202","±99","±317","±858","±820","±879","±353","±336","±83","±80","±31","±31","±29","±29","±29","±29","±29","±166","±140","±304"
"Bellingham, WA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","107,224","89,878","81,084","8,794","6,771","912","1,111","2,524","2,459","28","6","0","31","2,330","4,012","988","7,492","57,842","48,774","44,450","4,324","3,250","449","625","1,214","1,167","23","6","0","18","1,426","1,978","766","3,684","49,382","41,104","36,634","4,470","3,521","463","486","1,310","1,292","5","0","0","13","904","2,034","222","3,808"
"    Margin of Error","±1,735","±1,768","±1,945","±856","±765","±258","±300","±463","±464","±36","±11","±30","±31","±474","±585","±287","±775","±1,115","±1,245","±1,379","±603","±490","±180","±249","±314","±310","±34","±11","±30","±25","±376","±396","±236","±460","±1,274","±1,242","±1,211","±524","±475","±161","±168","±298","±298","±8","±30","±30","±19","±301","±381","±100","±556"
"Bend, OR Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","92,518","75,425","66,902","8,523","6,869","969","685","477","462","0","15","0","0","1,751","1,881","1,021","11,963","48,738","39,942","35,845","4,097","3,484","376","237","136","136","0","0","0","0","1,245","1,074","587","5,754","43,780","35,483","31,057","4,426","3,385","593","448","341","326","0","15","0","0","506","807","434","6,209"
"    Margin of Error","±1,538","±1,687","±1,745","±946","±916","±308","±257","±268","±268","±30","±25","±30","±30","±456","±391","±310","±981","±1,139","±1,297","±1,232","±631","±591","±175","±136","±101","±101","±30","±30","±30","±30","±354","±280","±206","±793","±986","±1,014","±1,162","±650","±592","±233","±182","±242","±242","±30","±25","±30","±30","±270","±241","±176","±657"
"Billings, MT Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","90,126","80,759","73,029","7,730","5,869","875","986","787","766","0","0","0","21","418","2,383","776","5,003","47,660","43,015","38,943","4,072","2,961","416","695","351","330","0","0","0","21","300","1,339","515","2,140","42,466","37,744","34,086","3,658","2,908","459","291","436","436","0","0","0","0","118","1,044","261","2,863"
"    Margin of Error","±1,197","±1,371","±1,337","±685","±660","±232","±234","±270","±266","±26","±26","±26","±26","±131","±336","±208","±589","±725","±936","±933","±460","±445","±148","±198","±106","±103","±26","±26","±26","±26","±99","±235","±168","±426","±904","±986","±966","±464","±451","±149","±99","±255","±255","±26","±26","±26","±26","±82","±227","±100","±424"
"Binghamton, NY Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","103,298","91,415","82,484","8,931","7,073","1,037","821","2,571","2,362","182","17","0","10","371","3,464","849","4,628","53,743","47,525","43,367","4,158","3,322","456","380","1,042","972","70","0","0","0","292","1,859","497","2,528","49,555","43,890","39,117","4,773","3,751","581","441","1,529","1,390","112","17","0","10","79","1,605","352","2,100"
"    Margin of Error","±1,604","±1,785","±1,610","±775","±664","±293","±267","±406","±393","±75","±19","±29","±16","±157","±500","±244","±568","±1,028","±1,022","±1,042","±450","±416","±194","±131","±235","±237","±43","±29","±29","±29","±138","±355","±164","±372","±1,009","±1,135","±967","±510","±431","±180","±192","±321","±307","±66","±19","±29","±16","±54","±301","±141","±341"
"Birmingham-Hoover, AL Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","491,470","452,173","410,154","42,019","32,842","5,313","3,864","2,518","2,417","11","8","82","0","503","5,544","3,883","26,849","253,471","234,538","213,660","20,878","16,343","2,619","1,916","1,142","1,083","0","8","51","0","405","2,753","2,358","12,275","237,999","217,635","196,494","21,141","16,499","2,694","1,948","1,376","1,334","11","0","31","0","98","2,791","1,525","14,574"
"    Margin of Error","±3,844","±3,759","±3,858","±1,827","±1,603","±661","±599","±488","±477","±17","±11","±68","±29","±152","±638","±580","±1,827","±2,415","±2,660","±2,744","±1,133","±1,057","±472","±400","±308","±301","±29","±11","±47","±29","±133","±393","±469","±1,001","±2,807","±2,594","±2,764","±1,310","±1,159","±400","±358","±298","±287","±17","±29","±49","±29","±60","±468","±293","±1,523"
"Bismarck, ND Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","68,046","62,994","56,987","6,007","4,127","955","925","115","111","0","0","0","4","147","881","465","3,444","36,299","33,710","30,533","3,177","2,180","477","520","65","63","0","0","0","2","131","410","272","1,711","31,747","29,284","26,454","2,830","1,947","478","405","50","48","0","0","0","2","16","471","193","1,733"
"    Margin of Error","±1,010","±1,157","±1,177","±680","±595","±190","±227","±78","±77","±23","±23","±23","±8","±69","±191","±139","±439","±661","±722","±745","±441","±383","±130","±154","±43","±43","±23","±23","±23","±4","±66","±130","±93","±281","±723","±782","±786","±384","±341","±153","±144","±44","±43","±23","±23","±23","±4","±13","±145","±87","±321"
"Blacksburg-Christiansburg, VA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","75,220","65,478","59,777","5,701","4,266","999","436","1,502","1,423","21","0","0","58","519","3,502","662","3,557","39,671","34,650","32,062","2,588","1,874","455","259","769","709","6","0","0","54","406","1,738","313","1,795","35,549","30,828","27,715","3,113","2,392","544","177","733","714","15","0","0","4","113","1,764","349","1,762"
"    Margin of Error","±1,685","±1,633","±1,661","±718","±586","±274","±237","±347","±332","±25","±30","±30","±67","±175","±534","±228","±539","±1,124","±1,075","±1,049","±416","±334","±171","±139","±243","±223","±12","±30","±30","±67","±164","±377","±146","±386","±1,031","±1,098","±1,130","±440","±380","±201","±149","±211","±215","±22","±30","±30","±8","±55","±326","±157","±373"
"Bloomington, IL Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","85,155","73,866","67,550","6,316","5,457","581","278","959","899","12","11","0","37","388","3,616","580","5,746","42,998","37,482","34,296","3,186","2,861","224","101","491","446","10","11","0","24","292","1,781","464","2,488","42,157","36,384","33,254","3,130","2,596","357","177","468","453","2","0","0","13","96","1,835","116","3,258"
"    Margin of Error","±1,560","±1,537","±1,406","±729","±701","±200","±107","±275","±263","±13","±17","±28","±39","±141","±442","±174","±548","±1,004","±1,041","±977","±422","±397","±106","±54","±157","±152","±13","±17","±28","±34","±128","±323","±167","±311","±1,068","±1,064","±993","±472","±457","±148","±77","±223","±222","±6","±28","±28","±20","±63","±318","±64","±413"
"Bloomington, IN Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","80,927","66,376","58,572","7,804","5,823","1,205","776","2,063","2,047","14","2","0","0","1,000","4,934","601","5,953","42,291","34,380","30,600","3,780","2,822","587","371","1,212","1,210","0","2","0","0","741","2,375","451","3,132","38,636","31,996","27,972","4,024","3,001","618","405","851","837","14","0","0","0","259","2,559","150","2,821"
"    Margin of Error","±1,475","±1,526","±1,538","±748","±556","±358","±373","±347","±346","±22","±5","±29","±29","±252","±589","±200","±680","±1,048","±972","±1,003","±461","±366","±226","±149","±289","±289","±29","±5","±29","±29","±214","±410","±179","±506","±1,027","±1,136","±1,121","±483","±359","±195","±264","±238","±236","±22","±29","±29","±29","±100","±387","±83","±452"
